from,weekly_txs
\x0df58d7d446867137824975d95b2d3235f5d3955,4.7777777777777778
\x0dfb596b2b071c581fce96ef2299ce4f7dd4a842,3.0000000000000000
\x0e20f1b901b56c8ac091111ed4ed4f8ba65432a4,2.5555555555555556
\x0e2b29408e475567eef4d0e729915f2a38521844,5.2500000000000000
\x0e411a9fab733c4b2db0ad4b4daac0dc7c1f9a0d,1.5000000000000000
\x0e440bd9798ad22cb8fd6f1a433f2f16e8786770,4.6363636363636364
\x0e5df087b286431f7fc49af2885a49a0a573416f,3.6000000000000000
\x0e7ed4d784717d1b7d82922fc79af6a45f17d81a,2.0000000000000000
\x0e98a0276deef438efed3da539690983ff8cfdad,5.0000000000000000
\x0ec34c4ce8ecae920f3c62a1f3b6ee3b8c14a20b,3.0000000000000000
\x0f0b305b2999499de344caa6db36374a51081b0a,4.0000000000000000
\x0f1993e195d4aeac26eca8d7b2b23fa081d5d10e,2.0000000000000000
\x0f516d127e320dcc06ca634965156feb1a979a74,2.0000000000000000
\x0f560d3b9a4000736d41943968181fec774322b3,3.8000000000000000
\x0f62d09cd84b4469f58e14c32180d1d7ffc5e87c,2.6000000000000000
\x0f8361ef329b43fa48ac66a7cd8f619c517274f1,10.2500000000000000
\x0fa699182dfa78f1a22f8abd4c93923dce5d653a,9.7500000000000000
\x0fcd02ba3cd5abe96e90b820c7916ed62cb6d38d,4.0000000000000000
\x0feceedba5710d0cdfe9440625d5aa35268c989b,2.0000000000000000
\x100fc39390242d559f0ea028fbc071d4a108e838,1.5000000000000000
\x1028c87fee6b56e9e0643e5865f82ced6319bd3d,4.2000000000000000
\x1058093e2c47626e2eeacfa9d92053a3cad68886,1.5000000000000000
\x1071a56413701b104f35fcd0a94822457e512114,4.2000000000000000
\x107a6578ab250f79f9763fc825e8d6cab0d33c6a,2.6000000000000000
\x10e19302240fa6b9d7c86a93781157e21f645a96,2.2500000000000000
\x10faa4db982b861ad4be47b2b94c5b4c6f1969d8,3.6000000000000000
\x1115246fa9f9faeb7fae4bbce9a787589a4feacf,2.5000000000000000
\x113406a66a9c41b9899f9bf08c39931cd7437ac3,1.8333333333333333
\x1137bc0780d8bff50b5ef6e3821713be8658ca0e,2.0000000000000000
\x115df6f4f46c6dc5118717ebc5d94197182bd1b4,4.3333333333333333
\x1161d320dd3c6aa1a2fb9989372eca2049ad9285,3.7500000000000000
\x11ab768cf559e2afb3ca33619f7f2e981d6eb705,3.0000000000000000
\x11c7ab8fb48077ec098b7eebb0781397d875236c,3.0000000000000000
\x11d0b9058104247be40744b1e5a708fc0ae8f7cc,6.9090909090909091
\x11e9df05c3a5adc42c7bfae4f0360b4e2423f29b,2.6000000000000000
\x1211ce0ee647d744b1f593c48d3ac4f73ebd7fb0,3.0000000000000000
\x124d05e1cf1316141463224e3b9a9592044ee325,2.7142857142857143
\x129fca3faedc7152ad19486b3da6fd8ac1d01336,2.5000000000000000
\x12fe20de6b441f18ba9a3c9a7a78c9bd16723e8d,9.4166666666666667
\x131975ca3e75259e60afeb1cd34051a6804da505,2.7777777777777778
\x1334fdd8ae0694168785aca024768f1d99b65ff9,7.5833333333333333
\x13389316c576c3e7c9288c1c8f4929c470fa772c,2.6666666666666667
\x13445a6e17f1e6cf4e0f7632a864828171721791,2.7500000000000000
\x136d54e730ad568cf49f8d7b8d36e1b079f37e1e,1.7500000000000000
\x13b28fd1df2ec7dc8efabe7f15e2e7a8527c6e8f,1.6000000000000000
\x14468ea31273dc32042459d748f662c1caad29f6,2.0000000000000000
\x14658e3d24f926f89cc6d2d4761e3eae83c58d93,6.0000000000000000
\x14786310da605118e09b20079b1bacf3e6bc499a,3.6250000000000000
\x14987ba7b4dfdadbde5c4b43089e0c47110cbd97,7.5555555555555556
\x15446371fe06e86fcd27b1f567491a3eee9c238e,2.0000000000000000
\x15b56359a31b7a7dd51da0de9315142da3b0c4a5,6.5714285714285714
\x15d693444abd97710437de8b9bc271137994cf5e,3.1428571428571429
\x15ebd4d7fd09edc550477740b88fc10b19d2314a,2.8000000000000000
\x15f542d80525f09fac64dd78add0fc5c2a058be2,6.0000000000000000
\x165842f312afac412c0e501050a908bf11a0c224,19.0000000000000000
\x165b59378d463d808cc287ee5af8ef88f6d7714b,4.5000000000000000
\x165fce78ee969d69a708348dca8c04405a81bcc9,2.0000000000000000
\x167b9a373f4d83754eabb8be3349b5c4b80ad873,2.6666666666666667
\x169604c0eac7914016f9ecd018174fc860d02dbe,3.0000000000000000
\x169c9ee7c2684e6be5b87c0854f0cb3c600f320a,4.1428571428571429
\x16aa252fc8a60187e7f52a2f0f2292914f65caa3,2.7500000000000000
\x16bc93428d68b05158c5f80fee4234b6f0a1a336,6.1111111111111111
\x16ed466b1202db268d545ee2f7202b68f0fb35d3,2.0000000000000000
\x171c8be8b92674f7d7b0593aca4619a25a40b6f0,9.0833333333333333
\x1737a9d297e00c04184f14c78f312c28d03d4686,2.0000000000000000
\x1745296f22889abcfff04f041621d880d3417633,2.5000000000000000
\x175256f85a43d02a252c3e2b953fa8efdff9972b,3.8181818181818182
\x1754352eacb753327fec2d4f48f0fb36b672c5e0,5.2500000000000000
\x175631f8948f909bf82cda52e731f522157c4f28,3.6666666666666667
\x17712ed0cdb349b91168d736a7f30887e1e395dc,2.0000000000000000
\x1775cc97e5c05fde8b571ef75ca52d0a9ff19025,6.7272727272727273
\x177821cbe97b3eb0a20de1fd534bc7160cbcd76e,8.7500000000000000
\x1781d64668787be48bcdcf2e4eac5f2ce382d8ae,2.0000000000000000
\x1788402dd29ca037d11ad4b07a075bf72d862c2c,3.2000000000000000
\x179cef18c1e1f9f925a3c7084b600191568d3440,4.0000000000000000
\x17dfd18987b6b131686fea478600b75d11193335,8.7000000000000000
\x17f2f651d2f4171642dcc13e9ad9c9afee9f8131,1.00000000000000000000
\x17fd68f4f3035a1b51e6e662238784001f76a8f9,5.0000000000000000
\x183b55b55127d35d3424e838aad045692045a144,2.7142857142857143
\x184d5933f88e2ad615677ca395f58b95838d172a,1.2500000000000000
\x1853dc4fbfe3b29012ac6df6ca44b4fca0aa1959,12.3846153846153846
\x1860a619d26f4998c3c5fac85738ecd912bf34b5,3.3333333333333333
\x186fe3aba0767c9ce79a223c19ed328833a9ccd1,2.0000000000000000
\x18cce26836d780287ba5f99a3a65779799c971f6,2.0000000000000000
\x18fefe05f50c8875aadc26883c31b817a9452e1e,1.5000000000000000
\x1905c219482c168a1f016d84446bdb6db3ebd8d1,1.8000000000000000
\x19c04ca80c4168ea8ab469a0766a858d7172b320,10.4166666666666667
\x1a27881e041737bc7ef5c616a8af08ec7e51db40,4.0833333333333333
\x1acea492e78dc5d2ba007ff0a68f55dc4bb05ee9,5.5454545454545455
\x1b1d023696015e40be026e1fab12a9d64f4bc1b3,1.2000000000000000
\x1b345023bbcd5cf70781f389bb7c45b9a5f31669,3.0000000000000000
\x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642,4.9166666666666667
\x1be6eb4b0b216e10fb5a2ea72f792ddb0cc70df5,4.4000000000000000
\x1bf555e99b9056e75f5752ebf6593c4929bf5d50,6.8333333333333333
\x1c175fdca70f2f1bbe04e3075aa9f968d35e6eb8,5.0000000000000000
\x1c3be20a226333e26833618b96e9d10aa741da6e,2.4285714285714286
\x1c56b4bcba5a62a195da10b1c65956de5c18a31c,3.0000000000000000
\x1c6bf82c79cac58eaa6962513027a142417b99e8,2.4000000000000000
\x1c85d6ae1336d0e4e3f165bbfa9641bfa04cedb1,2.7500000000000000
\x1ca59dee56834035e35c7ad90c926d28667d9e20,2.0000000000000000
\x1cb00ec6262f6262ed88cf96327fa137fc7af09e,3.1666666666666667
\x1cc85869e9d187e7456b9276eb1519ebdb09b095,2.7500000000000000
\x1ccc21a91acb97520268f5140fb0c30c696d15f9,2.0000000000000000
\x1ce728a32d65b228fa50d329d85e8bd44fcf99ff,3.0000000000000000
\x1cfb58d6fbd36fc5f93fa077ab44fa303a1145a8,3.0000000000000000
\x1cfc843e6d601bd79bdecc3cbc9e73605cf9a060,1.7142857142857143
\x1cfcac0ed7bd0258d678c2c0cc18b2f336eda000,5.3333333333333333
\x1d5340448b8eb32b1fef1e263755c1ca8bf6a05a,2.5555555555555556
\x1d5565705bdd78b9c1742acab729c0ce1cb2a2d4,9.3076923076923077
\x1d8e302e451b6698f000809dcb7f51ae4b708936,3.0000000000000000
\x1da2b5573ef050f00f453358514337c62dc9e469,2.0000000000000000
\x1da5407a15e082e5f538e1c9f1bf3dcf812d1e15,2.5000000000000000
\x1dcb6aca2949a1ba6bc576c46c6f1da1b3ea6dd0,2.2000000000000000
\x1ded3c31ec30a1c651c7d1eca0f7db3ad76d15ef,3.8000000000000000
\x1df428833f2c9fb1ef098754e5d710432450d706,18.0000000000000000
\x1df4767396eb4bf6e8ceed64031850cf0ac3e29c,2.0000000000000000
\x1dfe55387ea71ee6acbf15c4a619f48dd6713ba2,4.3750000000000000
\x1e25af449af3a8a37b66367869ca7002036e98ba,8.4615384615384615
\x1e382f6ea6badf81e18d79dca42cf3d23b5f6ad3,4.6666666666666667
\x1e38f714ae87a73bc6e8c18b148841255ab81a3d,7.2000000000000000
\x1e39cc29009ed4760c186d8771295c1e224882d4,3.0000000000000000
\x1ed71ca675436a301a10a3adc53e00a7bd2145a1,1.7500000000000000
\x1f0872e67ceb0c955a591733afec884f378aaef7,1.00000000000000000000
\x1f14c2f40400471fb4a3aef1390f6bbbf2ad8f99,1.4000000000000000
\x1f172f66730d2ef5cae06ede52f2c0c26055ba56,4.6153846153846154
\x1f258676bfe3245d792b73748a2a0285f17ccb57,7.0000000000000000
\x1f2beaf8439039dcec062fbe056458d34f529f9e,4.0000000000000000
\x1f41219828d15fc06786aea5026597fba6247195,2.4000000000000000
\x1f4dc26f26262fe6431c6ff1bd304affdf600289,8.3636363636363636
\x1f8a7898d5237ff11ea52d85cc3b633e6be9a939,2.0000000000000000
\x1f917ee189d9c3d745b1493820bd6247ba59a2eb,1.5000000000000000
\x1fc0218c88abce669273d29953f0efac0aa241e5,3.5000000000000000
\x20061f7d038ee614c9688b899e1f0cb63a4e921b,3.5000000000000000
\x200eb67027040be2741d8a2b7a0df3cb58db3b57,6.0000000000000000
\x20580139460ed4c3cc7af00beaea9cbcd6fc7f8e,3.7272727272727273
\x207053a23d86fe3697dc073461f293894a931a72,21.0000000000000000
\x2089e0fbef4078338c3f8a120c508d0d8b676fd9,2.0000000000000000
\x209ee01ba022892748fe86d834d4147d219ef139,1.00000000000000000000
\x20af42fa6afbef9778dd2b9322b7890e3317127a,2.0000000000000000
\x213f749867d6531b5e53dda2b0590aedd9d8a6c8,1.5000000000000000
\x2140cd8cdbbc6183356688bb5047f5b849ee272e,3.5000000000000000
\x2168577af945529fc223e3a2f6d55cc68d8f294a,5.1000000000000000
\x21d99bbbc49846fc9864931a0c3fdc296999aeea,2.0000000000000000
\x2252050a7e42e6eaf47e04609140bf73e0f4a998,1.2500000000000000
\x22536213791b04d8201ba219665dab3835d993f3,8.0000000000000000
\x22661085082c30ccc826117547f134563cd1ce69,3.6666666666666667
\x22a93539e28418b7e481d6ad3b288570e349270c,5.0000000000000000
\x235307cd9a152d06dc6bf9d665084cba109653e6,4.3333333333333333
\x23c14e77e980e8d90851c72678ec5f4255af7874,14.6000000000000000
\x23ffe77c28e2a3300d90568ff46a9863e33bc2bc,4.5555555555555556
\x24230b429dd84a5085bb9919e16492e9a137fcca,4.0000000000000000
\x242c7bb2ef3027cb94567e365f12fa89ed518630,2.0000000000000000
\x2439f992fcd067361c5e2d9277dac974b9d5162a,3.0000000000000000
\x2470bafdb09cbb668490e4a5e5398bda954daa31,2.0000000000000000
\x24908dfd0cc30008370594b85b8c43b2611c0302,2.5000000000000000
\x24a7750d542c9322112c84f5192fbbea0295de7d,2.0000000000000000
\x24ca879e3f09e21cb3fe349e4faf56a8ff35779a,1.6000000000000000
\x252c7d52ab8c3bd421d29bf7b7f83fcfde49e4f0,1.8000000000000000
\x25ad2667b19e866109c1a93102b816730a6aec3f,10.2000000000000000
\x25b65e29930d163e93cb6a6a9d3a37cb58640f06,10.8000000000000000
\x265c328bf0cad7f6fcddd375a4c02754963e3a2e,4.0000000000000000
\x269e07eac18b3681f3447263c28a766457ff074b,4.0000000000000000
\x26f807397390e6d91b940215fa71647f3c4d4395,4.6000000000000000
\x26f81725826b886279d9a7dfd45785197b0c484c,3.7500000000000000
\x26fcbc59db9f7698211c8f263a4d8953c5290457,2.7500000000000000
\x276dafa198cb35c28132e989a14af28ea1712175,1.00000000000000000000
\x27a5eb30e2c9526bd13af15ff0819915dfd0bf66,3.4000000000000000
\x27c7e978e4da4581588bb40a521d5a7a6d31b33d,7.0000000000000000
\x27e71989ae2039509b2eed868e50b4ed88fc382b,1.6666666666666667
\x2802907ab681298d35ce2eaf2415550137c40c8a,2.8571428571428571
\x28425420e14f52ece14dcf786cf85e273313610c,1.7500000000000000
\x2864a9b165dc16a1389ece36a979d5eba4e75eab,1.5000000000000000
\x289c44ab3f461127af1f04fc80f8b54fc3ff7316,2.5454545454545455
\x28ba4aebe0026d095acdf0589f9e3f01e6914c3b,1.5000000000000000
\x28becc0eec396a0b882e7a68028b25078b91ba85,2.8000000000000000
\x2911c43622e9939b6d1f0f677d92b4bd95acb90f,5.2500000000000000
\x294388d7f62065784666f797ca6919a4b8cef4ab,5.6363636363636364
\x2949764c330a13a00b3b49dd36b1943908d04e09,3.8000000000000000
\x294fba5623df0e351ac814b1cbc5d2a3d53774e3,2.0000000000000000
\x298a68eb9ef8e1485c6bd00827f58076b2c18553,2.0000000000000000
\x299e6717bda29b742bceb3eb3ac36eba9ad9ab31,3.7000000000000000
\x29db953a27d602889ab11032bb1505801c987c49,1.6000000000000000
\x2a26d0f54987989e0609bbd1e4c1cf4c9aa5933f,3.0000000000000000
\x2a40407b333e8d24fa21d48fef078035824f6a2e,4.2000000000000000
\x2a69c9751e31a9e8ad8b941f008dc166e24a820b,1.5000000000000000
\x2a795ae6a556d159a826b57d58f1381f74cd9f2e,2.5000000000000000
\x2b03088c22ae484ce873f21251a2e6fd0509ea07,14.8181818181818182
\x2b1c66f6d779b6da734d67255be2c54db2e18977,3.8571428571428571
\x2b34f8377fb0267a0dc12c28bf79c2e874b51a84,1.00000000000000000000
\x2b51e79601dc0c503d59b534510e186d533e91bd,3.0000000000000000
\x2bb6f794fa75dba6cc43e04c2e8818569bbcb830,2.2000000000000000
\x2bc05ae76e47849692b6ba5fc39e7bf07d6dc750,2.3333333333333333
\x2be21ec97c340301e903f65f66901a23c48f4873,11.0000000000000000
\x2c17c733cefc0e618850b546d9df53cdbfa29725,12.2307692307692308
\x2c201cb39140e21451e71a2a272b6b561f13b9e4,5.2857142857142857
\x2c381f3d211d911b475818402aa2f70d7e17bc9b,3.0000000000000000
\x2c3dabc80486843573e6604e98d80c689e2f1ae3,5.0000000000000000
\x2ca50d4fa4be631ebf96c4c9dc1f11812e6e4ef2,1.8333333333333333
\x2cc5a915d693dd97b0fb01d11a4cccb077fd8102,4.0000000000000000
\x2ce1a66f22a2dc6e410d9021d57aeb8d13d6bfef,20.3076923076923077
\x2cef35ddad95cd702ac8bc9ef423abae9155ee1c,2.6000000000000000
\x2d01964aea138c35433a29aaf96669796f884fbc,1.7500000000000000
\x2d054602f39ee2285fdde7300753e9484d42adbd,2.8000000000000000
\x2d2a094b3bdbe6d53d91f0b031746aed4ac5cbda,2.0000000000000000
\x2d58e5e7380b801a0af9c133890981c5ede5f248,8.2500000000000000
\x2d82e0299a9ca02a8d4eb84cb3b1e4fa77a3cc6e,1.00000000000000000000
\x2d8cb6339f87224f63ba378f788e26e6d1c82b29,1.00000000000000000000
\x2da98019cb3495566877c01535b48caf4c2502c5,4.4000000000000000
\x2dfe8259e14b591d63a02ad810cd502c29d56292,2.3750000000000000
\x2e3179c194ef3abfaee73c38b45ef8c65b2137b1,3.5714285714285714
\x2e5300eabf71950b00ddd6a59690cfd8852ad3b9,3.5000000000000000
\x2e84c2e90afec8491f94dd477bd11657cefc7690,1.00000000000000000000
\x2eb9a256e6b802a2cfc38b485e0b301214f29293,9.1818181818181818
\x2eb9e7fe272db9689724cbb85d7a06c8c552070a,2.0000000000000000
\x2ede0ccebfb3bf307dafc57ff700183391620a69,8.3846153846153846
\x2f293a6ab7b28722650f604d20ce9925fa827c31,2.5000000000000000
\x2f8aa20f6a042af0e696a53ade86f55cc5c06eb2,9.8888888888888889
\x2fc3fd7c06adfc48736122ea33820038cc16dcdb,5.1250000000000000
\x2fe59a3d4379a127adb934bcb9fcccf2c770eb97,6.6666666666666667
\x300871c1c6024f8f9a7afe3bf22f3d538c8b96ae,4.6000000000000000
\x301309d481a8c95efc681dcb830560606178d3ea,2.0000000000000000
\x302837cc3fe963a731dd5afdbd49b6c160a68b15,4.6000000000000000
\x304ff03f1526300d5597dfede9a6be316f56569e,2.0000000000000000
\x306e66c30f2dd2be188f72132ca71a31a9919bab,3.0000000000000000
\x30b7666a760cc3936e2c03638af18799efa7f0dc,3.6666666666666667
\x30c008198f4046eec4196e4581998e617b27c7fa,1.00000000000000000000
\x31112d6e531bc418c819ef275355b83f3ac8486e,2.0000000000000000
\x3137291eccdbb27e09a7c7137ea38076429a8193,4.3750000000000000
\x314dd892a711783a8c912492f09ec142011ca692,3.0000000000000000
\x315e1a5c796b734585c27e615b774441372fbd08,12.9090909090909091
\x31b5168daf15de3ea9565b2b919c53a437cd33ac,2.0000000000000000
\x31ceb913b89ccf412fc002e43722825f742748b2,2.3333333333333333
\x31d33391f918bbd845beb0ef23cafeb74dc498e3,2.4000000000000000
\x31d7c41a77f5c1db02c0b31c7daa10089f1d4294,1.00000000000000000000
\x321bf3dbd56ecdcfedf5b053e170be6faf7293fc,2.2000000000000000
\x3251a00ebdacb9c4539c3e5d46f620054999e0fe,3.0000000000000000
\x327b9dee1830f8201efa751fd96f7b1ad0b300a1,5.0909090909090909
\x328448895d8fe5b999f7db61cf30aedcfeff3c72,2.0000000000000000
\x328adb38154da8f93ce0ffc47c26055e1975299b,2.0000000000000000
\x3290603e448a2ce1831a4c4e68385d5e1531aced,6.3333333333333333
\x32a7e4fe818d6b5397a159b3ca609330e178b64e,1.00000000000000000000
\x32ae4db3201e581b6ddc5ab3a1acb2d3285a2dac,2.5000000000000000
\x3306af0be8d44b95539b156ddfcd634b94e1a7a5,2.0000000000000000
\x3310bf03fd4906ac516502b52fc1fcd241c4b01a,3.2500000000000000
\x3347fee5910775b1c4b164d411dc517d7499a68a,5.2222222222222222
\x334c5b9f732174caa4b7a67d2178b7e74a527003,3.8750000000000000
\x335cf242c672121baca52f686ae0a7f4e31c1e31,2.4285714285714286
\x33748c3218505adcd8effd0dac371fb94a644811,2.5000000000000000
\x3419bba3bd8573963605247ef1f18bf1258d4732,1.5000000000000000
\x341d2d099d0ad1986ce5e549a1a15631163877d6,11.4615384615384615
\x341dcd9e49fb06bc47858896f2e4cb7ac00772af,2.2857142857142857
\x3420c19bcd121e6febcc20fd502b14a71c2f857b,5.1666666666666667
\x3425f039da7e7b6d38722cb712d6c331081852a7,1.00000000000000000000
\x3449482f78d52968f85183160b47e61d9c4fe4e8,5.2307692307692308
\x34d8575ec66968ab4ea07f7031ed6a74c213b704,2.5555555555555556
\x3511748c00b6b2dd9f77c1141cec9c0bd7ada5be,3.0000000000000000
\x351be771eab8c8c5115928ecfb2ab758f512b555,2.9090909090909091
\x354044d39f1e31109ecab3407b99b2ad5ed6515d,6.9090909090909091
\x35492867e36dcd6dfa7ca1003f9bb850595d3c93,2.6666666666666667
\x35bf253f60217abf339e9a01e74bd3eefd683ee5,3.4285714285714286
\x35f36467ca7c6d1b4e33e5d183aef9a01486efa7,2.7500000000000000
\x362cf0c258973d56f5a3c04671b1579e11c2b0c5,3.8333333333333333
\x363abd787ffbb039a51716b756eceb46881788a8,5.4285714285714286
\x366e58737164430af4aed2856840be9bb148bdc7,11.4166666666666667
\x36d74b81006732a0b24218a562b6b6c774c91113,2.1666666666666667
\x371ea1e8fcb52083a2a6ee8bb44bb5540939fb82,5.3333333333333333
\x37214966023051c88a255a6c1a2f44afb1f702b3,4.0000000000000000
\x374d410f0edf510562aed617e8de0a47baf5cd60,5.1428571428571429
\x37676bd0d38ef5d0345305392b736a761943ff5b,2.0000000000000000
\x37a47da4cc880529ed7fb5dff79bd62f384ea16c,2.0000000000000000
\x382ae54dea67a529b88a8180f94707e9b0741ab3,2.2500000000000000
\x38430336153468dcf36af5cea7d6bc472425633a,7.4000000000000000
\x386335963c05f8da825602de92d3d3ea717ef525,1.00000000000000000000
\x386465da26f3a6cc68c4c5e95fe37422e1df5afd,4.5000000000000000
\x38a48b784dbe0a5a784f971eda83a9550ddf8300,5.8181818181818182
\x38a7d735aca3c939f189a92f41cc1f34da2907d5,9.9166666666666667
\x38b8bd3b24f861407dac0f2ceb4e1ab5e13951cf,1.00000000000000000000
\x3904b0dd0373e8b470f3482be089f757ec6aa6b7,5.6666666666666667
\x391985fdf0f28de092027d52763621221684cadf,13.3076923076923077
\x39643f31647d78fe1ccfbd9b95c1155262a0f55c,2.7142857142857143
